,bias,factuality,owner,source,owner_type,transgend,state,gender,school,sex,lgbtq,new,legal,board,peopl,chang,marriag,year,vote,greec,say,tran,member,woman,polici,wednesday,said,alberta,minist,public,right,orthodox,youth,child,govern,social,thi,prime,propos,univers,identifi,train,utah,depart,educ,student,record,girl,post,surgeri,rule,game,group,plan,countri,report,becom,accord,question,day,lawmak,church,mother,court,parliament,offici,hous,alabama,christian,coupl,senat,gov,conserv,sunak,ghey,law,time,survey,health,face,commun,activist,leader
103,Right,Mixed Factuality,Star News Network,https://themichiganstar.com/uncategorized/houston-church-shooter-identified-as-transgender-with-a-long-criminal-history/admin/2024/02/13/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1590212050640945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3114261492980158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377541813755614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Right,Mixed Factuality,Star News Network,https://tennesseestar.com/uncategorized/houston-church-shooter-identified-as-transgender-with-a-long-criminal-history/admin/2024/02/13/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1590212050640945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3114261492980158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3377541813755614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Center,High Factuality,Nexstar Media Group,https://thehill.com/blogs/blog-briefing-room/4465555-most-say-diversity-makes-us-stronger-but-less-support-dei-training-survey/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.07221549923387224,0.0,0.0,0.0,0.0,0.17010176725664894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095920858929337,0.0,0.0,0.0,0.0,0.0,0.1954916178628511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11929677516150014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10921110960529029,0.0,0.0,0.09774580893142555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/lgbtq/4465694-more-than-half-of-black-transgender-youth-have-considered-suicide-in-the-past-year/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.054463059920489304,0.0,0.0,0.0,0.0,0.1740670929566388,0.0,0.0,0.0,0.17946453936578577,0.0,0.0,0.08973226968289288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09787803423878119,0.0,0.0,0.0,0.0,0.0,0.10540146248500257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540146248500257,0.0,0.09787803423878119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Left,Mixed Factuality,,https://www.advocate.com/youth/black-youth-suicide-risk-trevor?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.17855413051953892,0.17472262424352583,0.0,0.0,0.18409071031897936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20481000067843497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21623692531230565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23047611835884968,0.0,0.0,0.0
108,Center,High Factuality,Government of the United Kingdom,https://www.bbc.co.uk/news/world-europe-68274008?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30096015504476414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962796559689776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962796559689776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287737728143301,0.0,0.0,0.0
109,Lean Left,Mixed Factuality,Evgeny Lebedev,https://www.independent.co.uk/news/world/europe/ap-greece-athens-kyriakos-mitsotakis-greek-b2495121.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20613520468157537,0.0,0.0,0.0,0.0,0.19607963137774836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lean Left,High Factuality,Independent Media,https://apnews.com/article/greece-samesex-marriage-religion-0023311da5c02aa39028fe10536f0ad6?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708551313515475,0.0,0.0,0.0,0.0,0.16252057103083759,0.0,0.19317982137261544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18081215616697954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/International/wireStory/rights-campaigner-greece-same-sex-marriage-recognition-decades-107180764?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20613520468157537,0.0,0.0,0.0,0.0,0.19607963137774836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/12/for-rights-campaigner-in-greece-same-sex-marriage-recognition-follows-decades-of-struggle/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.09615714991019472,0.0,0.0,0.20376446588907282,0.0,0.0,0.0,0.1027951611269911,0.09691227032551691,0.10674656221841416,0.2303892356709189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10781968365880895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11128536812632904,0.0,0.0,0.0,0.11810928157526712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Center,High Factuality,News-Press & Gazette Company,https://localnews8.com/news/ap-national/2024/02/12/for-rights-campaigner-in-greece-same-sex-marriage-recognition-follows-decades-of-struggle/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.09615714991019472,0.0,0.0,0.20376446588907282,0.0,0.0,0.0,0.1027951611269911,0.09691227032551691,0.10674656221841416,0.2303892356709189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10781968365880895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11128536812632904,0.0,0.0,0.0,0.11810928157526712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Right,Mixed Factuality,,https://www.rebelnews.com/transgender_immigrant_opens_fire_inside_texas_megachurch?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16194039682689423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Left,Mixed Factuality,,https://www.advocate.com/crime/transgender-homicides-alarming-rate?utm_source=ground.news&utm_medium=referral,,0.10295808732246471,0.0,0.0,0.0,0.0,0.0,0.1609994348473355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18684531414908653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20947981145910086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Right,Low Factuality,,https://www.newsbusters.org/blogs/nb/jorge-bonilla/2024/02/13/nets-excise-trans-identity-lakewood-shooter-coverage?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.07698156236198096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868202335880776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09527247214242256,0.0,0.0,0.0,0.0,0.0,0.10456071141473158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Left,Mixed Factuality,,https://www.advocate.com/news/false-transgender-claim-texas-shooter?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214150198748765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19102472915297225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984592132334429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Far Right,Low Factuality,,https://thenewamerican.com/us/crime/lakewood-woman-shooter-a-transgender-salvadoran-immigrant/?utm_source=ground.news&utm_medium=referral,,0.050412411475504515,0.0,0.0,0.0,0.0,0.0,0.07883178454381237,0.08731799895361336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17781384888179277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09872735636933196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434899515365701,0.0,0.0,0.0,0.0,0.0,0.0,0.09756230929130955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Lean Left,Mixed Factuality,Jeff Bezos,https://www.washingtonpost.com/nation/2024/02/12/north-carolina-governors-race-transgender-bathroom/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17592574076944917,0.0,0.35185148153889834,0.0,0.0,0.17927283007378025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20576520937761988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/campaign/4464245-trans-women-should-be-arrested-over-bathroom-use-nc-gov-candidate-mark-robinson/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.13866371778005282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422981133668612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12459942699112643,0.0,0.0,0.0,0.12708630270819357,0.0,0.0,0.0,0.1283971890247979,0.0,0.12708630270819357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12975755427981475,0.0,0.0,0.0,0.0,0.0,0.0,0.13417680413992716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14301234142736022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Left,Mixed Factuality,Roberts Family,https://www.huffpost.com/entry/gop-gov-candidate-says-trans-women-should-be-arrested-for-using-bathroom_n_65cb80bbe4b01f4a8b025436?utm_source=ground.news&utm_medium=referral,Individual,0.12464620425881008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21982504584743554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257110451190423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Left,Mixed Factuality,John K. Byrne,https://www.rawstory.com/go-outside-or-go-to-jail-top-nc-republican-targets-trans-restroom-rights/?utm_source=ground.news&utm_medium=referral,Independent,0.04911619963853677,0.1956417253182896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092288751675397,0.0,0.0,0.0,0.0,0.0,0.173241871288351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09003070615833554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08826894920920418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077304602895032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Center,High Factuality,Capitol Broadcasting Company,https://www.wral.com/story/robinson-campaigning-on-transgender-restroom-usage-as-he-seeks-gop-nomination/21280765/?utm_source=ground.news&utm_medium=referral,Independent,0.07586875843192124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499987885473637,0.0,0.0,0.0,0.0,0.0,0.13380153370780482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15649614705623685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Left,Mixed Factuality,,https://www.advocate.com/politics/mark-robinson-trans-bathroom-nc?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.3206714557675649,0.0,0.0,0.0,0.1653073941765025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20695996272598796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Center,High Factuality,,https://medicalxpress.com/news/2024-02-ed-transgender-gender-diverse-medicare.html?utm_source=ground.news&utm_medium=referral,,0.08056610793052534,0.0,0.11575580824796822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15778016992525618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14478900528214123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Lean Left,High Factuality,Roberts Family,https://www.nbcnews.com/news/oklahoma-principal-drag-queen-resigns-ryan-walters-pressure-rcna138132?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.1236981832036966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Center,High Factuality,Gannett,https://www.desmoinesregister.com/story/news/politics/2024/02/12/iowa-gender-lgbtq-bill-man-woman-could-draw-large-crowd-monday-at-public-hearing/72570253007/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.10415971895340374,0.0,0.0,0.0,0.0,0.16645024634925626,0.0,0.0,0.0,0.1716115107169172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19092627523386443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992738873428391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20398575254506285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Right,Low Factuality,Salem Media Group,https://redstate.com/streiff/2024/02/12/shooter-at-joel-osteens-church-was-transgender-immigrant-with-a-political-message-on-her-ar-15-n2169998?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Far Right,Low Factuality,,https://www.wnd.com/2024/02/pro-palestinian-message-written-gun-used-joel-osteen-church-shooting/?utm_source=ground.news&utm_medium=referral,,0.07553447483370407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14792625063573803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604319669367859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Center,High Factuality,,https://medicalxpress.com/news/2024-02-mental-health-lgbtq-individuals-pandemic.html?utm_source=ground.news&utm_medium=referral,,0.06734441897724894,0.0,0.0,0.0,0.0,0.10761833117104729,0.10530900172514684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187680770326891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102770861697809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14303664151397716,0.0,0.0,0.0,0.0
131,Lean Left,High Factuality,The Hindu Group,https://www.thehindu.com/news/international/greeks-protest-against-same-sex-marriage-and-adoption-reform/article67837142.ece?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21508203074644874,0.0,0.0,0.0,0.0,0.0,0.0,0.19737279596411658,0.0,0.0,0.0,0.0,0.23695013309165208,0.0,0.0,0.2033886736378196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332651108043064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Lean Left,High Factuality,Independent Media,https://apnews.com/article/greece-same-sex-marriage-legislation-religion-protest-ce2357ec362d8acfe231485b4af550ae?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.2300946166039444,0.0,0.0,0.24379417807225845,0.0,0.0,0.0,0.2459787255585871,0.0,0.0,0.27564940777095315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/International/wireStory/hundreds-protesters-opposed-bill-allowing-same-sex-marriage-107140105?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.18928204848814972,0.0,0.0,0.20055167789706024,0.0,0.0,0.0,0.20234874568306443,0.0,0.2101269430784884,0.22675665053580787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224080774437793,0.0,0.0,0.0,0.0,0.23249406604614878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Lean Right,Mixed Factuality,Mediahuis,https://www.independent.ie/world-news/europe/hundreds-of-protesters-rally-in-greek-capital-to-oppose-bill-allowing-same-sex-marriage/a971655506.html?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.20246287882722636,0.0,0.0,0.0,0.0,0.0,0.0,0.21643948755466044,0.0,0.0,0.24254705941421187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
