,bias,factuality,owner,source,owner_type,said,new,transgend,thi,gender,school,state,tran,right,peopl,sunak,share,sex,year,lgbtq,marriag,brianna,ghey,student,report,press,say,polici,minist,nginx,alberta,child,forbidden,comment,support,rule,woman,cline,chang,greec,law,health,parent,polit,time,associ,legal,care,court,sport,church,commun,use,prime,orthodox,mother,smith,public,board,feb,surgeri,februari,youth,star,propos,stori,countri,famili,day,life,weather,vote,issu,pleas,video,depart,govern,group,javascript,email,affirm,news,district,game,colorado,privaci,busi,make,member,coupl,parliament,read,post,advertis,like,social,educ,nation,sign,athlet,parti,think,elect,world,need,daili,protest,follow,leader,citi,girl,includ,man,hous,just,murder,provid,polic,contact,identifi,labour,wednesday,survey,articl,week,ident,free,requir,japan,daughter,home,letter,event,plan,republican,biden,twitter,apologis,organ,legisl,colleg,hospit,becaus,case,parkrun,facebook,utah,told,live,want,ani,old,accord,respond,civil,onli,set,browser,campaign,ralli,record,file,question,subscrib,idaho,trump,starmer,kid
10,Center,High Factuality,Howard Buffett,https://www.local10.com/news/national/2024/02/15/utah-legislature-votes-to-reprimand-school-board-member-who-questioned-a-students-gender/?utm_source=ground.news&utm_medium=referral,Individual,0.07835346672789649,0.0,0.04950981363843696,0.0454495200300575,0.042958957572238915,0.060114157845929515,0.11814755773110773,0.01524257369407762,0.049202947973824095,0.024149407833926093,0.0,0.0,0.0,0.0,0.0346456009374838,0.0,0.0,0.0,0.1361070420369986,0.013532263232478477,0.01580280719512066,0.03611284813724845,0.01335724879418936,0.0,0.0,0.0,0.0,0.0,0.07594275856249931,0.029232335261825063,0.0,0.0,0.5229094781824989,0.0,0.0,0.0,0.0,0.0,0.0,0.013488166600066532,0.017117066369145017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093322270024617,0.04740842158536199,0.0,0.02854247032262794,0.0,0.0,0.02134072704597794,0.0,0.0,0.014871518269490468,0.014819823403676137,0.0,0.0,0.05942746503651374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014566015904729005,0.0,0.0,0.0,0.014566015904729005,0.0,0.028255270536412157,0.10270239821487011,0.0,0.0,0.01524257369407762,0.06740145978879561,0.0,0.013400661754814544,0.04977561311562987,0.11108537585133339,0.04996725789891572,0.01659187103854329,0.022542829825200516,0.0,0.017462810196177406,0.0,0.0,0.0,0.0,0.0,0.0,0.07503094359917234,0.05094797182424661,0.08115723173439911,0.01427123516131397,0.0,0.07013479990832068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036246886144699966,0.0,0.0,0.0,0.01659187103854329,0.0,0.01827758297836456,0.0,0.0,0.0,0.0,0.0,0.0,0.16552272349521796,0.0,0.0,0.0,0.0,0.10095528323835358,0.0,0.0,0.0,0.016037798439268572,0.0,0.03655516595672912,0.12227799133498396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015351671190918995,0.0,0.0,0.0,0.0,0.0,0.01859461642137395,0.07706802526887509,0.0,0.0,0.0,0.0,0.0
11,Center,High Factuality,Graham Holdings,https://www.news4jax.com/news/national/2024/02/15/utah-legislature-votes-to-reprimand-school-board-member-who-questioned-a-students-gender/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.07926800404505027,0.0,0.050087689436771735,0.04598000430663154,0.04346037214196402,0.04561185522120029,0.11952656947095726,0.01542048416868509,0.04977724205314423,0.024431278382525932,0.0,0.0,0.0,0.0,0.035049982469734065,0.0,0.0,0.0,0.13769567588140177,0.0,0.015987256684074528,0.03653435529742191,0.013513153861149778,0.0,0.0,0.0,0.0,0.0,0.07682915822767557,0.0295735334573986,0.0,0.0,0.5290128486045385,0.0,0.0,0.0,0.0,0.0,0.0,0.013645599732394759,0.017316855818272324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31294273559647795,0.04796177005222359,0.0,0.028875616452899978,0.0,0.0,0.021589814828226524,0.0,0.0,0.015045097805765677,0.014992799560345224,0.0,0.0,0.06012109911180596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01473602963434982,0.0,0.0,0.0,0.01473602963434982,0.0,0.02858506448671129,0.10390113490963394,0.0,0.0,0.01542048416868509,0.06818816588849581,0.0,0.013557073535443137,0.05035659131071777,0.11238195819604194,0.05055047296128304,0.01678553043690592,0.022805948484404055,0.0,0.01766663514807442,0.0,0.0,0.0,0.0,0.0,0.0,0.07590670061067765,0.05154263372514734,0.0821044944411758,0.014437808226449989,0.0,0.07095340940226967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036669957789060924,0.0,0.0,0.0,0.01678553043690592,0.0,0.01849091791297745,0.0,0.0,0.0,0.0,0.0,0.0,0.16745469554182824,0.0,0.0,0.0,0.0,0.10213362770402905,0.0,0.0,0.0,0.0,0.0,0.0369818358259549,0.1237052132667308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01553085504545764,0.0,0.0,0.0,0.0,0.0,0.018811651752746884,0.07796755898462635,0.0,0.0,0.0,0.0,0.0
12,Lean Left,High Factuality,Independent Media,https://apnews.com/article/same-sex-marriage-orthodox-church-greece-lgbtq-16b1f311b703d228301a5e5713069cd3?utm_source=ground.news&utm_medium=referral,Independent,0.03352315688123772,0.038076333247111634,0.0,0.017014690249842538,0.014295388350061609,0.0,0.007371710039477996,0.0,0.10437909733847839,0.03013560933387437,0.0,0.021887101532890436,0.19808089116942082,0.029676829812702477,0.08646723780303843,0.23175882304845397,0.0,0.0,0.0,0.03377333315844082,0.09465617918962066,0.018025828059747076,0.013334615381220761,0.02065915867483453,0.0,0.0,0.0,0.01640958438275165,0.0,0.014591401021926957,0.04702143606628742,0.03845162418267721,0.0,0.01495049615561808,0.06492420818124933,0.07941305823584098,0.02357758925084808,0.0,0.022663844070682265,0.006732655675619271,0.07689627931764036,0.0821097550038811,0.0,0.04393840417377962,0.024286465942207975,0.20733538514901792,0.00777391054456639,0.01974519513036545,0.02045460816813733,0.4331482284615747,0.0,0.02453879123886581,0.02137057954335555,0.0,0.007888014932468388,0.0,0.00712352651445185,0.0,0.0,0.0,0.0,0.12375348472243564,0.022269478466035584,0.014794711706770183,0.0,0.0,0.03955117811823553,0.014743420078955991,0.0,0.02513482549394194,0.0,0.024656470043168323,0.015604293726814412,0.0,0.007320884235329927,0.009750304261168293,0.04362400282851662,0.0,0.0,0.0,0.014541334276172206,0.06028548861678025,0.0,0.03417612414117349,0.08160890291482077,0.023316829404234504,0.0,0.0,0.01824661222308469,0.020066932170046268,0.04140939166492816,0.0,0.03325506003033379,0.024845634998956895,0.0,0.009750304261168293,0.017433220046225696,0.06755034666893112,0.06525362035855398,0.0,0.0,0.010278129888216733,0.015776029864936775,0.018725951541388335,0.008476940363961022,0.0,0.02137057954335555,0.03745190308277667,0.0,0.007581407608881002,0.0,0.03262681017927699,0.0,0.016313405089638494,0.0,0.0,0.0,0.02558842875659524,0.0,0.007859196416949361,0.008281878332985632,0.0,0.01824661222308469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02453879123886581,0.025430821091883066,0.0,0.04173764694091367,0.020156843575022256,0.02453879123886581,0.0,0.0,0.00800531146212613,0.0,0.027369918334627034,0.0,0.0,0.017293447560607685,0.0,0.02668979418723109,0.0,0.008476940363961022,0.010708566712145944,0.0904636675100217,0.015325658295660701,0.02045460816813733,0.0,0.028212861639772456,0.0,0.0,0.0,0.0,0.0,0.0,0.008970813760949919,0.0,0.0
13,Lean Left,High Factuality,The Walt Disney Company,https://abcnews.go.com/International/wireStory/greece-legalized-same-sex-marriage-orthodox-countries-join-107284602?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.036878593178252796,0.029919650733936105,0.0,0.01871774314098428,0.01572625791642305,0.0,0.016219134524654795,0.0,0.10807221038129698,0.03315197553559513,0.0,0.01605189941074901,0.2368558905124578,0.03264727535536595,0.09512201065915128,0.25495627935500825,0.0,0.0,0.0,0.02229228622297487,0.026032652119463325,0.02644011847577931,0.0,0.022726997665324444,0.0,0.0,0.0,0.018052070358994345,0.0,0.01605189941074901,0.05172795681173964,0.04230036599177422,0.0,0.01644693748531343,0.05713813813940746,0.08736175647465894,0.0,0.0,0.0,0.007406547973689839,0.0469961474346262,0.1003648599444836,0.0,0.048336334736224174,0.0,0.2280882241328066,0.008552025258028399,0.007240517562408842,0.02250197306672784,0.49293452304624075,0.0,0.026994954633604122,0.031346169127406766,0.0,0.0,0.0,0.007836542281851691,0.0,0.0,0.0,0.007943820967678475,0.13614035317849585,0.024498499337347168,0.0,0.0,0.0,0.04350997767633777,0.024328701786982192,0.0,0.0,0.0,0.0361658830304532,0.01716617567444036,0.0,0.0,0.010726242325139102,0.015996821329797694,0.0,0.0,0.0,0.015996821329797694,0.0,0.0,0.03759691794770096,0.08977739002867097,0.025650682865334562,0.0,0.0,0.0,0.02943399117437799,0.027332511333224434,0.0,0.0457295771070209,0.027332511333224434,0.0,0.010726242325139102,0.019178164877173155,0.0,0.026919396275125095,0.0,0.0,0.022613799298414464,0.01735510141297555,0.020600289859844453,0.0,0.0,0.023509626845555073,0.04120057971968891,0.0,0.00834025410903097,0.0,0.01794626418341673,0.010776110654927196,0.0,0.0,0.0,0.0,0.02814965361192855,0.0,0.008645847656754347,0.009110837111074811,0.0,0.02007297198889672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022957648457818395,0.022174404295944063,0.0,0.0,0.0,0.01761317561605812,0.0,0.0,0.0,0.0,0.028536603197745387,0.008645847656754347,0.02936125810970612,0.0,0.009325423503112707,0.011780420224100013,0.08956660982139805,0.025289476143768766,0.0,0.0,0.031036774087043785,0.0,0.0,0.010210573657696941,0.0,0.0,0.0,0.009868730213564816,0.0,0.011597107006618996
14,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/15/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon?utm_source=ground.news&utm_medium=referral,,0.024503589642301597,0.04771150614873377,0.0,0.04560162081145265,0.01044914508344822,0.01644963684991189,0.005388315856091131,0.0,0.07180743262412186,0.02202747812069146,0.0,0.015998271174798025,0.18255660242283717,0.02169213544509221,0.06320280993031388,0.20328359107994953,0.0,0.0,0.0,0.01974916382723718,0.08648559636655095,0.013175891975315058,0.029240618164057524,0.015100712272317775,0.0,0.0,0.0,0.01199450646429757,0.0,0.042662056466128064,0.0343700916307464,0.028106029017203205,0.0,0.016391989455702503,0.0854208656234025,0.07094583398174883,0.02872320834839942,0.0,0.0,0.009842404309518975,0.018735654680877557,0.0866922751068504,0.0,0.03211656435657668,0.07100830001397239,0.15155079857241982,0.06818762847718406,0.009621770021952322,0.014951197067201806,0.38211262788715633,0.0,0.017936510960631015,0.02603453653463594,0.0,0.01153141284887346,0.0,0.010413814613854376,0.0,0.0,0.0,0.005278187490587096,0.09648747953537616,0.016277767747619735,0.0,0.05984721700049453,0.0,0.02890974265676137,0.010776631712182261,0.007402621044206073,0.006124059773729302,0.0,0.018022527714376523,0.011405883148009898,0.0,0.021404659919927706,0.007126937816437273,0.02125783614097998,0.0,0.0,0.0,0.03188675421146996,0.06924560781555893,0.01030902882282147,0.03122609113479593,0.05965163350419421,0.017043323858341203,0.04449042704262272,0.006147911331865513,0.08002363856016961,0.029335654336893092,0.018160796925351146,0.0,0.04253834470155687,0.030267994875585243,0.0,0.007126937816437273,0.012742728009477625,0.0,0.03577261402331066,0.023319134106527906,0.0,0.015025498819420214,0.01153141284887346,0.01368764385339306,0.00619617862472308,0.0,0.015620721920781563,0.02737528770678612,0.0,0.016624779845511743,0.0,0.011924204674436887,0.0,0.04769681869774755,0.0,0.0,0.0,0.01870373843561864,0.020441760392878032,0.0344678500180793,0.006053598975117049,0.10265732890044796,0.013337273093361602,0.0,0.0,0.054903531594121105,0.049068195172416146,0.04052986645339574,0.0,0.0,0.0,0.0,0.0,0.015253965742227149,0.014733547475740382,0.0,0.0,0.0,0.00585144375637661,0.0,0.0,0.0,0.0,0.012640561986062775,0.0,0.026011701571674917,0.0,0.00619617862472308,0.007827375127623926,0.06612398092626592,0.03920775573788948,0.059804788268807224,0.06989465316996456,0.02062205497844784,0.0,0.0,0.02713722898391254,0.0,0.06214063672999618,0.0,0.0,0.0,0.0
15,Center,High Factuality,Hubbard Broadcasting,https://wtop.com/europe/2024/02/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.03276042884991365,0.08505145166211081,0.0,0.038797657185211755,0.013970135765650081,0.021992580087047117,0.007203986877073507,0.0,0.10200423557631183,0.029449955710577277,0.0,0.06416736064320973,0.20199036581624225,0.029001614466511415,0.08449991156651522,0.22648578293853916,0.0,0.0,0.0,0.0198029478288325,0.03854272329984782,0.023487599321436285,0.006515611283046291,0.02018911584800018,0.0,0.0,0.0,0.01603622903213706,0.0,0.01425941347626883,0.045951591496221196,0.03757676231576034,0.0,0.014610338379293772,0.07613644181401821,0.08622914513510797,0.007680381831195237,0.00899232445105896,0.0,0.006579472452832695,0.03339853962021587,0.08915730156381683,0.0,0.051526446705959864,0.0,0.2026180337760916,0.00759703640629974,0.012863964701328286,0.019989219330359926,0.4232931215354453,0.0,0.011990238975579236,0.03480725045733772,0.0,0.0,0.0,0.013922900182935087,0.0,0.0,0.0,0.0,0.12093781160112926,0.021762797203015282,0.0,0.008001360302840448,0.03526806703813004,0.038651298899534815,0.014407973754147013,0.0,0.0,0.0,0.024095479295129542,0.01524926056938773,0.0,0.03577158737759149,0.009528462672672374,0.0,0.0,0.011189927094715632,0.0,0.0071052429314014155,0.008416265242343426,0.0,0.03339853962021587,0.079752114842049,0.022786318526299712,0.0,0.0,0.017831460312763368,0.019610363842576504,0.02428034031812219,0.0,0.05687225567076375,0.04046723386353698,0.0,0.009528462672672374,0.017036574657111427,0.008251677838972711,0.047826714109794985,0.0,0.0,0.010044279066735171,0.01541708931993913,0.027449840357752716,0.0,0.0,0.02088435027440263,0.036599787143670286,0.008552867073488193,0.014817826700083135,0.011463206703172463,0.01594223803659833,0.0,0.007971119018299165,0.0,0.0,0.0,0.025006233829090736,0.0,0.007680381831195237,0.008093446772707397,0.0,0.017831460312763368,0.0,0.0,0.016312015837087177,0.0,0.009031165267521844,0.0,0.0,0.011990238975579236,0.024852212097059463,0.0,0.020394010292865562,0.01969822955868274,0.0,0.0,0.0,0.007823172426913104,0.0,0.02674719046914505,0.0,0.0,0.03379996462660609,0.0,0.02608254069231143,0.0,0.008284070699019822,0.01046492247435553,0.07956487207088477,0.02246544709162295,0.0,0.0,0.03676127319697696,0.0,0.0,0.009070377772084822,0.0,0.0,0.0,0.0,0.0,0.0
16,Lean Left,High Factuality,,https://www.thereminder.ca/religion-news/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon-8316506?utm_source=ground.news&utm_medium=referral,,0.033406203848491425,0.07046649153134296,0.0,0.02260710759506065,0.014245515689567586,0.0,0.007345992179769926,0.0,0.09177789485753499,0.030030474518625904,0.0,0.09451322175751116,0.2231363427516733,0.02957329555245404,0.08616557749908535,0.25404530859842395,0.0,0.0,0.0,0.02692440586382466,0.03144198331052337,0.023950587900977913,0.0,0.020587084577828433,0.0,0.013347518478003135,0.0,0.01635233587639922,0.0,0.04362148696500515,0.04685739126670244,0.03831747708912881,0.0,0.014898338004980423,0.09057678777818269,0.08792889779500439,0.0,0.0,0.0,0.026836669200127675,0.034056893086055855,0.10000625158767278,0.0,0.04378511522070277,0.0,0.2180904964535983,0.007746789518414037,0.013117539733107112,0.030574871537005343,0.4762892071288576,0.0,0.03667977326353432,0.028394697993982705,0.0,0.03144198331052337,0.0,0.007098674498495676,0.0,0.0,0.0,0.014391704222528598,0.1397646420714732,0.02219178640816919,0.0,0.0,0.0,0.03941319498478531,0.014691984359539853,0.0,0.0,0.0,0.024570450431155567,0.015549854657078819,0.0,0.014590687385621255,0.00971628814336702,0.007245301789145356,0.0,0.0,0.0,0.0,0.008582167028910511,0.0,0.034056893086055855,0.0813241919990559,0.023235483428301687,0.007581829319644366,0.0,0.0,0.026662565583597288,0.024758955442674955,0.0,0.04142380289178978,0.057770896032908234,0.0,0.00971628814336702,0.017372400357848414,0.0,0.032512984252535584,0.0,0.0,0.010242272332627745,0.015720991655261685,0.027990932804960858,0.0,0.0,0.021296023495487027,0.046651554674934766,0.0,0.007554958172287495,0.0,0.016256492126267792,0.0,0.008128246063133896,0.0,0.0,0.0,0.025499157798108293,0.0,0.007831777851950624,0.008252985147558319,0.018660621869973908,0.01818295483412232,0.0,0.0,0.008316779501422662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020796017910903967,0.02008652191662227,0.0,0.0,0.0,0.007977383142102714,0.0,0.01818295483412232,0.0,0.0,0.01723311549981707,0.0,0.02659668086903646,0.0,0.01689473332199682,0.010671207481397228,0.09014806476693485,0.030544382615928758,0.010191623845668447,0.0,0.028114434760021467,0.0,0.010293542288914216,0.018498346906584515,0.0,0.01882611040695687,0.0,0.0,0.0,0.0
17,Lean Left,High Factuality,Glacier Media,https://www.rmoutlook.com/lifestyle/greece-just-legalized-same-sex-marriage-will-other-orthodox-countries-join-them-any-time-soon-8316742?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.032634037806878326,0.026476037426385487,0.0,0.033126835092100335,0.013916238423864512,0.0,0.007176193607956747,0.0,0.08965649925984492,0.02933633660514198,0.0,0.09232860058188799,0.2012110789169296,0.02888972507950358,0.08417390753255666,0.22561199174156132,0.0,0.0,0.0,0.019726547265130272,0.03071521914709244,0.017547737418826138,0.0,0.020111225432655498,0.0,0.013038997924298173,0.0,0.015974360620004523,0.007380329466406829,0.01420440008952123,0.04577430842080884,0.03743178966583754,0.0,0.014553971110253494,0.063202253650352,0.07730682268407472,0.0,0.0,0.0,0.019662265755927912,0.033269686720341,0.07993199621989892,0.0,0.04277304634706239,0.0,0.20183632530871928,0.015135453472799716,0.006407167505846036,0.029868150185646987,0.4362000411364033,0.0,0.035831940464075174,0.027738370155828678,0.0,0.03071521914709244,0.0,0.0069345925389571695,0.0,0.0,0.0,0.028118095778465278,0.14456547443210102,0.021678835462146235,0.0,0.0,0.0,0.04812772580569021,0.014352387215913495,0.0,0.0,0.0,0.02400251797357604,0.015190428313017942,0.0,0.021380147498809975,0.009491701483090897,0.0,0.0,0.011146755909030923,0.0,0.0,0.008383794954872067,0.0,0.033269686720341,0.07944442799749214,0.02269840799928347,0.007406579501961165,0.008187827733250832,0.0,0.03255784379264255,0.024186665795358178,0.0,0.03237305156386728,0.08062221931786058,0.0,0.009491701483090897,0.0254562703074022,0.0,0.03176146449096162,0.0,0.03761939993595637,0.010005527836902419,0.01535760957354622,0.018229291851492104,0.008252110423376782,0.0,0.020803777616871508,0.03645858370298421,0.0,0.007380329466406829,0.0,0.01588073224548081,0.0,0.007940366122740405,0.0,0.0,0.0,0.024909758780167428,0.0,0.007650750611317086,0.00806222193178606,0.07291716740596842,0.017762665826644205,0.0,0.0,0.024373625142668307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020315329386568597,0.019622233002249453,0.0,0.0,0.0,0.007792990315213265,0.0,0.017762665826644205,0.0,0.0,0.016834781506511333,0.0,0.025981913208519468,0.0,0.008252110423376782,0.010424548385454643,0.070451473436816,0.02237877449941808,0.0,0.0,0.027464585052485304,0.0,0.0,0.018070767784693704,0.0,0.01839095521189667,0.0,0.0,0.0,0.0
18,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/15/exclusive-prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/?utm_source=ground.news&utm_medium=referral,Individual,0.09473969920591883,0.03689397192147729,0.048888859535863284,0.025645423026042023,0.04040015673686842,0.0,0.016666535177402103,0.017201600814781854,0.02082250396840098,0.00681329285017605,0.0,0.0,0.01947115994481733,0.02012870522762201,0.0,0.0,0.0,0.0,0.0,0.02290721320272387,0.0,0.01358473117050104,0.007536983791347696,0.0,0.0,0.0,0.0,0.0,0.01714063574543237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442170569912785,0.0,0.025620090347851614,0.0380542784693517,0.009658504813939744,0.0,0.08012529990517173,0.0,0.027454365187514207,0.0,0.0,0.037201226882065425,0.0,0.0,0.0,0.0,0.008052711284387105,0.0,0.0,0.1760376148525587,0.008052711284387105,0.0,0.0,0.0,0.0,0.0,0.0,0.016724517227339863,0.009255635471710643,0.0,0.0,0.008333267588701052,0.011448479203271763,0.018942255868685358,0.0,0.0,0.0,0.0,0.008275812123943412,0.044088491839443585,0.00821904476513256,0.0,0.0,0.0,0.00821904476513256,0.029206739917225995,0.015943366731757194,0.009658504813939744,0.0,0.0,0.0,0.0,0.010313339878259461,0.015122960123840358,0.0,0.041787481346781764,0.0,0.0,0.0,0.0,0.03941437924169716,0.0,0.0553239217902533,0.054096100610035135,0.08737014169882389,0.0,0.017833837420057667,0.0,0.0,0.0,0.01610542256877421,0.0,0.0,0.025710953618148555,0.0,0.009220653631708884,0.0,0.018441307263417767,0.0,0.0,0.0,0.0,0.04215210933867779,0.008884341139825572,0.0,0.0,0.010313339878259461,0.0,0.0,0.0,0.0,0.010446870336695441,0.0,0.0,0.0,0.0,0.0,0.011795464641810322,0.0,0.0,0.0,0.04772596109714735,0.0,0.0,0.0,0.0,0.0,0.009774592684868954,0.008884341139825572,0.04022824114684504,0.00985359481042429,0.00958266291105371,0.02421076016985818,0.0,0.01732471989087898,0.0,0.0,0.0,0.0,0.035030874072541844,0.0,0.0217432671290577,0.04271254633448705,0.0,0.0,0.0,0.0
19,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/prominent-trans-surgeon-admits-in-unearthed-video-that-complications-of-genital-surgery-can-be-pretty-bad/ohstarstaff/2024/02/16/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.09265261650521062,0.06614888595612783,0.040981589934645984,0.03762069488284784,0.03160812424160719,0.0,0.024449065785602044,0.016822655517446806,0.020363791430973343,0.006663198372764271,0.0,0.0,0.019042217047339646,0.01968527683571932,0.0,0.0,0.0,0.0,0.0,0.037337625407028154,0.0,0.019928196384671113,0.014741893307216645,0.0,0.0,0.0,0.0,0.0,0.025144550231132136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034754488748822115,0.0,0.0,0.052102338286253345,0.009445731304198419,0.0,0.07836016735015203,0.0,0.0,0.02546851883275503,0.0,0.036381696761942035,0.0,0.0,0.0,0.0,0.007875312848923293,0.0,0.0,0.1377276538231365,0.015750625697846587,0.0,0.24403850108783462,0.0,0.015966244572222812,0.0,0.0,0.016356081915897616,0.009051737033790948,0.0,0.0,0.00814968859520068,0.011196273178819096,0.018524964544485628,0.011776479051101347,0.0,0.0,0.0,0.02428049656318723,0.032337928246540214,0.016075964121604693,0.0,0.0,0.0,0.008037982060802347,0.0,0.015592139894688892,0.009445731304198419,0.0,0.0,0.0,0.0185971142760574,0.0,0.014789806559679628,0.0,0.020433458816070043,0.009191163990801672,0.009155912133781113,0.0,0.0,0.0385460941430111,0.0,0.036070103326345686,0.052904382283870954,0.08544540779290656,0.0,0.01744096416968197,0.0,0.009371560172117328,0.0,0.007875312848923293,0.0,0.009675642728737154,0.025144550231132136,0.0,0.009017525831586421,0.0,0.018035051663172843,0.022502265907020074,0.0,0.0,0.0,0.010305878248973332,0.008688622187205529,0.0,0.0,0.010086140579265964,0.0,0.0,0.009226685979628403,0.02473812605297761,0.010216729408035021,0.0,0.0,0.0,0.0,0.0,0.023071229297087444,0.0,0.0,0.0,0.04667457473413991,0.00885015758548995,0.0,0.0,0.0,0.0,0.0,0.008688622187205529,0.029506520214586895,0.009636523535752775,0.009371560172117328,0.023677405523970203,0.010001081369698806,0.016943062323017396,0.0,0.013214232262406499,0.010396775217342011,0.0,0.03425915607174285,0.0,0.010632135249343684,0.010442900939786363,0.0,0.019835109684390104,0.0,0.0
20,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/02/15/in-unearthed-video-prominent-surgeon-admits-complications-of-trans-genital-surgery-can-be-pretty-bad/?utm_source=ground.news&utm_medium=referral,Independent,0.09003208559919088,0.0383476529338207,0.049778114101876,0.0456958172061325,0.028794505366082263,0.007554990587941076,0.03712119235432258,0.015325175289308627,0.018551094558818617,0.012140138391842492,0.0,0.0,0.017347161026087018,0.023910637874667847,0.0,0.0,0.0,0.0,0.019549232106543298,0.02721119284197738,0.0,0.03630854860912026,0.026859267110959564,0.0,0.0,0.0,0.0,0.0,0.007635430277605579,0.007347687322931722,0.0,0.0,0.0,0.0,0.0,0.017773095580148883,0.06332158815397766,0.009267251908039028,0.02282533932373022,0.07458693452586218,0.008604913048503091,0.009188315852366648,0.10707732489931807,0.008850299017959425,0.0,0.0,0.0,0.026514524041510168,0.0,0.0,0.0,0.0,0.007174286469976489,0.0,0.0,0.1045564434835993,0.007174286469976489,0.0,0.0,0.010728187684864998,0.0,0.024927062438959167,0.014952109064537387,0.029800268114325002,0.008245990448517869,0.0,0.029874755305847468,0.007424238470864516,0.010199629236563538,0.008437976054911131,0.010728187684864998,0.00827738803569704,0.007857742448961608,0.0,0.03686525249203289,0.02945934536657081,0.014644951140604446,0.0,0.0,0.0,0.014644951140604446,0.0,0.014204194859349735,0.008604913048503091,0.0,0.0,0.015325175289308627,0.016941679383513816,0.0,0.033683204442216494,0.0,0.046536401134526215,0.0,0.0,0.0,0.0,0.03511488711441514,0.017007922170499058,0.024644473739881552,0.048195062380732116,0.08756935443851527,0.0,0.023832667158676997,0.0,0.008537344310656066,0.0,0.014348572939952979,0.0,0.06170051124840975,0.022906290832816735,0.0,0.0,0.009865435812125282,0.008214824579960518,0.0,0.0,0.0,0.0,0.028165480267724103,0.007915198519247208,0.0,0.028289079960943087,0.009188315852366648,0.0,0.0,0.008405366193854754,0.011268022390927293,0.009307280226905244,0.0,0.011887122415148768,0.11121141042689546,0.04268672155328033,0.0,0.01050876399243297,0.0,0.0,0.011741488810224621,0.04251980542624765,0.0,0.0,0.04594157926183324,0.0,0.0,0.0,0.007915198519247208,0.01791998470939394,0.008778721778603785,0.008537344310656066,0.010784872509413408,0.0,0.023152296000649223,0.0,0.0,0.0,0.0,0.031209553778161477,0.0,0.019371416864221506,0.0,0.0,0.027104210671200526,0.0,0.0
