,bias,factuality,owner,source,owner_type,transgend,tran,gender,lgbtq,sex,school,marriag,right,sunak,alberta,legal,say,greec,time,question,ghey,brianna,polici,member,colleg,propos,student,board,mother,utah,youth,new,ralli,senat,plan,initi,state,critic,surgeri,jibe,protest,girl,identifi,game,peopl,apolog,japan,activist,countri,orthodox,survey,face,rishi,affirm,divers,oppos,leader,vote,commun,chang,parent,progress,recognit,inclus,rule,transit,support,resign,kentucki,follow,remark,shooter,equiti,greek,group,hundr,limit,year,court
299,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/pmn/news-pmn/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.23943966961456029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32126279566853866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/new-york-school-district-sued-for-treating-girl-as-boy-without-mothers-knowledge-5578207?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.0,0.21251733070275586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589858207599077,0.0,0.0,0.25530774640468895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670399166556894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/mom-sues-school-district-for-socially-transitioning-12-year-old-girl-without-parental-consent/ohstarstaff/2024/02/05/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.2017851019120383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25355427069765907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671881493033823,0.0,0.0,0.0,0.0,0.2671881493033823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2671881493033823,0.0
304,Lean Right,High Factuality,,https://thenationaldesk.com/news/americas-news-now/ny-school-district-socially-transitioned-student-without-parental-consent-lawsuit-says-new-york-state-education-department-nysed-skaneateles-syracuse-lgbt-transgender-gender-identity-crisis-in-the-classroom?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.22066620350272856,0.0,0.0,0.0,0.0,0.0,0.24052742231226582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2689165050169995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921890365989409,0.0,0.0,0.0,0.0,0.2921890365989409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Right,Mixed Factuality," Christian Broadcasting System,",https://www2.cbn.com/news/us/mom-sues-ny-school-district-treating-12-year-old-daughter-boy-without-parental-consent?utm_source=ground.news&utm_medium=referral,Other,0.0,0.0,0.0,0.0,0.0,0.18399331763897958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24362965133857303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24362965133857303,0.0
306,Lean Right,Mixed Factuality,,https://www.christianpost.com/news/mom-sues-new-york-school-district-for-treating-daughter-as-a-boy.html?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.2241741023017841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693116117716253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/01/31/exclusive-school-district-lied-mother-socially-transitioned-12-year-old-girl-without-parental-consent-lawsuit-claims/?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34599960268233054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3646043635787634,0.0,0.0,0.0,0.0,0.3646043635787634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/stage/2024/feb/06/plays-opening-in-london-susan-smith-blackburn-prize-april-de-angelis-rhianna-ilube?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23424988298993976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Right,Low Factuality,,https://www.westernjournal.com/former-wwe-superstar-left-mens-division-now-re-entering-ring-train-transgender/?utm_source=ground.news&utm_medium=referral,,0.13752059293180482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Right,Mixed Factuality,,https://www.outkick.com/analysis/caitlyn-jenner-riley-gaines-media-left-transgender?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.1551456084722412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21752855320811637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/culture/2024/feb/05/flemish-film-awards-under-fire-after-men-win-most-prestigious-gender-neutral-categories?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.0,0.18176106005230802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Lean Right,Mixed Factuality,DPG Media,https://www.hln.be/film/verontwaardiging-troef-nadat-geen-enkele-vrouw-wint-op-de-ensors-moeten-genderneutrale-awards-herbekeken-worden~a71d02781/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.18218900702621302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,,,Government of Slovenia,https://www.rtvslo.si/kultura/film-in-tv/flamske-filmske-nagrade-na-udaru-ker-so-moski-zmagali-v-vseh-spolno-nevtralnih-kategorijah/697384?utm_source=ground.news&utm_medium=referral,Government,0.0,0.0,0.19675922742792382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,,,,https://www.bpr.org/bpr-news/2024-02-05/lgtbq-advocacy-group-files-a-federal-civil-rights-complaint-against-north-carolinas-dont-say-gay-rules?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820453965930725,0.0,0.0,0.0,0.18774041058777743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223889755722219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280641815098972,0.0,0.0,0.0,0.0
316,Center,High Factuality,Bell Media,https://edmonton.ctvnews.ca/hundreds-rally-in-support-of-trans-youth-say-new-policies-push-alberta-backwards-1.6754955?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.17572086537927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490612853419103,0.0,0.24637697444895293,0.0,0.0,0.0,0.0,0.0,0.2643334876383087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27960568993470714,0.2715444829805555,0.27960568993470714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30525014224041963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117732809926039,0.0,0.0,0.0
317,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10271786/albertans-rally-in-support-of-trans-rights-at-the-legislature-sunday/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.2131993925538258,0.0,0.0,0.0,0.0,0.0,0.2898575955590892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392412342154475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3703552492878897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Lean Left,High Factuality,Glacier Media,https://www.coastreporter.net/indigenous-news/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208078?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.1958425801187874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30506775287628507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598874107955434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Lean Left,High Factuality,,https://www.thereminder.ca/health/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208051?utm_source=ground.news&utm_medium=referral,,0.1958425801187874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30506775287628507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598874107955434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Center,High Factuality,The Woodbridge Company,https://www.theglobeandmail.com/canada/alberta/article-opponents-of-albertas-proposals-for-transgender-youth-rally-over/?utm_source=ground.news&utm_medium=referral,Private Equity,0.20990726071360336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269765762862948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670763646767126,0.0,0.0,0.0,0.0,0.3670763646767126,0.0,0.3670763646767126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,,,,https://www.airdriecityview.com/alberta-news/opponents-of-albertas-proposals-for-transgender-youth-protest-in-weekend-rallies-8208038?utm_source=ground.news&utm_medium=referral,,0.1958425801187874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30506775287628507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.34248068463433307,0.0,0.34248068463433307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598874107955434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Lean Right,Mixed Factuality,,https://www.christianpost.com/voices/when-the-government-comes-for-your-children.html?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Lean Right,Mixed Factuality,Jang Media Group,https://www.thenews.com.pk/print/1154704-transgender-suffocated-to-death?utm_source=ground.news&utm_medium=referral,Independent,0.2668669684863679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/maine-child-transgender-bill-killed-in-committee-5576294?utm_source=ground.news&utm_medium=referral,Other,0.1972271961608011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Center,High Factuality,Bell Media,https://calgary.ctvnews.ca/hundreds-of-albertans-protest-uninformed-provincial-gender-policies-1.6755037?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.2253469551517757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974378768483287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306135608418126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35081889769246954,0.0,0.0,0.0
326,Lean Left,High Factuality,Government of Canada,https://www.cbc.ca/news/canada/calgary/alberta-transgender-support-rallies-1.7104366?utm_source=ground.news&utm_medium=referral,Government,0.16026760034033452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649603424367978,0.0,0.0,0.28026876206373014,0.0,0.0,0.0,0.0,0.0,0.0,0.28026876206373014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lean Left,High Factuality,Corus Entertainment,https://globalnews.ca/news/10270912/alberta-trans-policy-statement-rallies/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.15445169250742563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189150217084532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23233868365038152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23867686342697914,0.24576234559230983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26306845578282245,0.0,0.0,0.0,0.0
328,Center,High Factuality,,https://edmontonjournal.com/news/politics/were-terrified-hundreds-rally-in-support-of-alberta-trans-community-opposition-to-coming-government-gender-policies?utm_source=ground.news&utm_medium=referral,,0.0,0.15956965967060185,0.1818589140685617,0.0,0.0,0.0,0.0,0.0,0.0,0.22616906907071183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24003754233139643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253906015592081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27178558731117547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27719338398757076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831169550354567,0.0,0.0,0.0
329,Lean Right,High Factuality,Leon Cooperman,https://calgaryherald.com/news/the-community-feels-very-scared-hundreds-rally-in-calgary-against-proposed-transgender-policies?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.190994134255181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873087696054839,0.0,0.0,0.30390839793917507,0.0,0.0,0.0,0.0,0.0,0.0,0.30390839793917507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32530904094606744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33887192484826906,0.0,0.0,0.0
330,Center,High Factuality,Rogers Communications,https://calgary.citynews.ca/2024/02/03/trans-calgarian-alberta-gender-policy/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.25934344424917755,0.2955694537377346,0.0,0.0,0.0,0.0,0.0,0.0,0.3675853259103921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901253101989354,0.0,0.0,0.4126652944874787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Center,High Factuality,Nexstar Media Group,https://thehill.com/homenews/education/4446672-final-title-ix-ruling-sent-to-white-house/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645782680531736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
