,bias,factuality,owner,source,owner_type,said,news,transgender,gender,school,state,trans,people,sunak,sex,year,right,share,lgbtq,marriage,brianna,ghey,press,nginx,minister,policy,student,alberta,forbidden,new,child,woman,cline,law,greece,health,say,comment,associated,care,court,church,orthodox,prime,mother,smith,community,feb,board,public,surgery,february,youth,star,change,country,support,life,day,family,weather,javascript,department,parent,district,government,time,group,privacy,colorado,issue,email,parliament,business,couple,member,rule,report,party,world,daily,vote,story,leader,city,man,think,sports,girl,just,video,legal,contact,social,read,labour,post,wednesday,house,game,week,education,free,affirming,police,national,like,japan,daughter,politics,identity,sign,twitter,biden,utah,home,proposed,use,case,facebook,browser,told,apologise,civil,parkrun,old
295,,,,https://pch24.pl/mon-rozwaza-przyjmowanie-w-szeregi-armii-osob-z-zaburzeniami-tozsamosci-plciowej/?utm_source=ground.news&utm_medium=referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Lean Left,High Factuality,Independent Media,https://apnews.com/article/lgbtq-catholics-outreach-jesuits-pope-francis-8756a79c5fd0323cd019990f6655b749?utm_source=ground.news&utm_medium=referral,Independent,0.033318102989782654,0.07327933198727891,0.012280898313422032,0.0142079465550831,0.0,0.0,0.0,0.023961021069774865,0.0,0.017119067239223,0.029585702981920297,0.0,0.01523191456252217,0.11171983736319534,0.011517060225674822,0.0,0.0,0.09124330586956218,0.0,0.010266395537402991,0.020074420436272354,0.0,0.0,0.0,0.06458121316914288,0.0,0.0,0.0,0.0,0.01290541617173071,0.02343337024295025,0.012834125134998896,0.0,0.08254532409530548,0.0,0.0,0.09158540421999088,0.0,0.0,0.0,0.0,0.015622246828633498,0.0,0.0,0.007301284890383244,0.0,0.0,0.0,0.0,0.0,0.016399534860569966,0.030905436868588525,0.0,0.014755507259031264,0.01485904720805165,0.0,0.0,0.0,0.0,0.0,0.0,0.006802021853470415,0.007754422820539961,0.014452388083221421,0.0,0.007754422820539961,0.022288570812077475,0.0,0.06015683550325904,0.011587102703926412,0.0,0.0,0.0,0.0,0.040534048808125854,0.0,0.0,0.0,0.018776461051390424,0.017051027198433013,0.0,0.008698460796039052,0.030050322791530058,0.0,0.0,0.025576540797649518,0.009388230525695212,0.01685017751074469,0.017256836635574924,0.030573139139169404,0.0,0.0,0.0,0.0,0.0,0.00783976565321678,0.0,0.0,0.0,0.0,0.018369801926560188,0.0,0.0,0.0,0.02609538238811716,0.008425088755372345,0.0,0.025275266266117036,0.024388692766548332,0.0,0.0,0.0,0.01534158533838083,0.0,0.027202502470924064,0.0,0.008231219876601217,0.0,0.0,0.0,0.0
297,Lean Left,Mixed Factuality,Jeff Bezos,https://www.washingtonpost.com/national/2024/02/06/lgbtq-catholics-outreach-jesuits-pope-francis/2780ce02-c4f0-11ee-bbc9-9b5ca9b20779_story.html?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Center,High Factuality,News-Press & Gazette Company,https://krdo.com/news/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.046046428197056226,0.06232234954562751,0.016972499981699148,0.019635727492554763,0.01030389197574961,0.0,0.0,0.03311471354044029,0.0,0.023658967038825446,0.04088816066251412,0.0,0.05262719042122208,0.11876886985914412,0.01591685717777317,0.0,0.0,0.0458547151157735,0.0,0.014188408178598077,0.018495557995399606,0.0,0.0,0.0,0.06247696446549049,0.0,0.0,0.0,0.0,0.0,0.02159032484808506,0.00886853644821836,0.02191031701739078,0.05703982216698846,0.0,0.0,0.0949299411030564,0.0,0.0,0.0,0.0,0.032385487272127596,0.0,0.0,0.040362212765160395,0.0,0.009784667754280503,0.0,0.0,0.0,0.022664555801809212,0.04271206497274228,0.0,0.0,0.030803346631951316,0.14871311886301827,0.0,0.0,0.0,0.0,0.0,0.009400559538659255,0.010716800825218193,0.009986775813048583,0.21194223263809936,0.010716800825218193,0.030803346631951316,0.0,0.0,0.01601365758524369,0.0,0.0,0.022239453046937935,0.0,0.01120380814328898,0.01327018593453252,0.014405773169909519,0.010487916852732804,0.025949525573614057,0.035347401072900346,0.0,0.012021484254147015,0.013843425510979022,0.0,0.0,0.011782467024300115,0.0,0.011643677449074635,0.0,0.0,0.0,0.0,0.0,0.01263916367082023,0.0,0.02166949338882207,0.0,0.0,0.0,0.0,0.06346878194602584,0.009400559538659255,0.0,0.0,0.012021484254147015,0.02328735489814927,0.0,0.011643677449074635,0.0,0.0,0.03465892489677158,0.0,0.0,0.0,0.0,0.0,0.011375745946230186,0.0,0.01247842332194625,0.0,0.0
299,Center,High Factuality,News-Press & Gazette Company,https://kvia.com/news/ap-national/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.04602037377240017,0.05450120000982828,0.016962896441548202,0.019624617019874183,0.010298061730328675,0.0,0.0,0.041369970325799615,0.0,0.023645580098767573,0.03269201994998859,0.0,0.052597412407565484,0.11870166693608596,0.015907850951398246,0.0,0.0,0.04582876916802277,0.0,0.014180379959551495,0.018485092664186496,0.0,0.0,0.0,0.08920230451386796,0.010828616075762203,0.0,0.0,0.012162919429395647,0.0,0.010789054203339213,0.017727036738422,0.02189791951499435,0.057007547356384594,0.012853432811109499,0.012063671629755345,0.09487622694769372,0.0,0.0,0.0,0.0,0.04315621681335685,0.0,0.0,0.04033937463693596,0.0,0.009779131301209758,0.0,0.0,0.0,0.02265173152890418,0.04268789722896041,0.02247990058441088,0.0,0.0205239447943953,0.0660573211565916,0.0,0.0,0.0,0.017192316506442203,0.0,0.009395240425324847,0.010710736943814414,0.009981125001288234,0.0,0.010710736943814414,0.030785917191592946,0.0,0.0,0.016004596586348466,0.0,0.0,0.0,0.0,0.011197468698807403,0.0265253545453272,0.014397621959351745,0.010481982480618879,0.025934842568104383,0.023551600315176505,0.0,0.012014682144449966,0.06917796246640942,0.0,0.0,0.0,0.0,0.011637089113590326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010828616075762203,0.013202402064543702,0.0,0.0,0.0,0.06343286944071387,0.009395240425324847,0.0,0.0,0.0360440464333499,0.011637089113590326,0.0,0.011637089113590326,0.0,0.0,0.011546437952241606,0.0,0.0,0.021979279991838387,0.0,0.0,0.011369309214277947,0.0,0.024942725325345198,0.0,0.0
300,Center,High Factuality,,https://www.winnipegfreepress.com/arts-and-life/life/faith/2024/02/06/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,,0.027408918449504847,0.06028276084894297,0.01010280028435202,0.02337614771060748,0.01840002879271428,0.0,0.0,0.019711376505130697,0.0,0.028165776306973,0.019470787290654584,0.0,0.012530434406845528,0.09897525072149135,0.0284233017048144,0.0,0.0,0.10235550804463885,0.0,0.008445582815484137,0.022018786716942546,0.0,0.0,0.0,0.06906550374028585,0.0,0.0,0.0,0.0,0.0,0.03212884670049791,0.0052789543465874824,0.0,0.02546451313430856,0.0,0.0,0.06592436450164661,0.0,0.0,0.0,0.0,0.077109232081195,0.00644933168968662,0.0,0.006006354029174027,0.0,0.00582427717053023,0.0,0.0,0.007013457730553526,0.013490969571137225,0.0635603863038984,0.0669431505400569,0.0,0.012223697528269364,0.0,0.0,0.0,0.0,0.0,0.0,0.005595638573141244,0.006379124969279819,0.035667486215684656,0.0,0.006379124969279819,0.03667109258480809,0.0,0.07776626842402894,0.009532053886001505,0.00704144407674325,0.0,0.006618964584142092,0.0,0.013338027540774077,0.0,0.0,0.006242882867951061,0.015446332280252708,0.02104037319166058,0.0,0.007155731605366668,0.08240233515364746,0.0,0.006198646017152866,0.007013457730553526,0.0,0.05544675114226178,0.0,0.031438489972997315,0.0,0.0,0.0,0.0,0.0,0.038695990138119724,0.0,0.1148291494083348,0.0,0.0,0.015111796823878228,0.005595638573141244,0.0,0.0,0.0,0.006930843892782723,0.014669280919493995,0.0,0.0,0.0,0.04126112201266708,0.0,0.006310327174910722,0.0,0.0,0.07818188586886736,0.006771358933817192,0.0,0.0,0.0,0.0
301,Lean Right,High Factuality,Leon Cooperman,https://nationalpost.com/pmn/news-pmn/jesuits-in-us-bolster-outreach-initiative-aimed-at-encouraging-lgbtq-catholics?utm_source=ground.news&utm_medium=referral,Individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569467567142696,0.0,0.0,0.0,0.0,0.5096260003574106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Right,Low Factuality,Falun Gong,https://www.theepochtimes.com/us/new-york-school-district-sued-for-treating-girl-as-boy-without-mothers-knowledge-5578207?utm_source=ground.news&utm_medium=referral,Other,0.019868351501557694,0.0,0.0,0.025417576417088042,0.36012411397699334,0.0,0.0,0.0,0.0,0.0,0.021171162587944586,0.04636151456261255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023941677684364112,0.017580758696243808,0.0,0.0,0.0346601371522123,0.042075293951202686,0.0,0.0,0.0,0.0,0.04192157371587335,0.0,0.0,0.0,0.04994285142493604,0.015624727616820997,0.0,0.0,0.0,0.2051239632376609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014557853291459264,0.0,0.0,0.0,0.0,0.0,0.034199196144803226,0.2226728899456813,0.03002657319293718,0.02433721292250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229439291823187,0.0,0.0,0.016795253690106593,0.0,0.0,0.04102079938332573,0.0,0.0,0.016084677978658146,0.0,0.0,0.0,0.051298794217204846,0.0,0.0,0.0,0.0,0.01216860646125058,0.0,0.27101505638214124,0.0,0.015072222888100052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014233654298052338,0.0,0.0,0.04417619240224016,0.0,0.0,0.0,0.0
303,Right,Mixed Factuality,Star News Network,https://theohiostar.com/news/mom-sues-school-district-for-socially-transitioning-12-year-old-girl-without-parental-consent/ohstarstaff/2024/02/05/?utm_source=ground.news&utm_medium=referral,Media Conglomerate,0.025872499429024767,0.0,0.0,0.0,0.1910546776377284,0.056021129281534285,0.0,0.0,0.0,0.0,0.027569015573609253,0.03018590291589808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09026862431039911,0.05479030399896007,0.0,0.0,0.0,0.09019296067760524,0.0181967100112746,0.0,0.0,0.0,0.0,0.020346466908096286,0.0,0.0,0.0,0.0728486519880113,0.0,0.0181967100112746,0.0,0.02749983131425042,0.0,0.0,0.016493384229659118,0.0,0.03029276368558959,0.0,0.019102090976479812,0.0,0.01895718680744986,0.017187136370788957,0.05192321745803701,0.0,0.0,0.0,0.04453407635052949,0.2609674887106026,0.0,0.0,0.018064620911193017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018743806809390372,0.0,0.0,0.02236869773340169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09614835444770262,0.017553534536757114,0.0,0.0,0.0,0.060302014572054516,0.0,0.0,0.0,0.020945412697487946,0.0,0.0,0.0,0.04453407635052949,0.0,0.0,0.0,0.0,0.0,0.0,0.176457440139267,0.0,0.0,0.02077048185500377,0.0,0.0,0.0,0.019474105803925577,0.0,0.0,0.01853501598612362,0.0,0.0,0.03835072452165408,0.0,0.0,0.0,0.04036382766306325
304,Lean Right,High Factuality,,https://thenationaldesk.com/news/americas-news-now/ny-school-district-socially-transitioned-student-without-parental-consent-lawsuit-says-new-york-state-education-department-nysed-skaneateles-syracuse-lgbt-transgender-gender-identity-crisis-in-the-classroom?utm_source=ground.news&utm_medium=referral,,0.010975218805086012,0.0,0.012136244325268336,0.05616237716564749,0.22103499894601286,0.06337170510688722,0.0,0.0,0.0,0.01691742552813429,0.03508466342703759,0.025609963988203137,0.015052501205904999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05290124872738237,0.19423118564775427,0.0,0.0,0.051056420261137,0.0464845367132303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060179502995227,0.0,0.0,0.015494845571076766,0.0,0.0,0.0,0.013993120475541708,0.0,0.0,0.03370037383190689,0.01620636836241125,0.0,0.0,0.0,0.0,0.0,0.0,0.021261081539686102,0.1133492108646786,0.24600769610131842,0.0,0.013443804681504436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018555297264737477,0.0,0.0,0.03021302488742731,0.0,0.0,0.03554051481549065,0.0,0.0,0.0,0.0377830702882262,0.0,0.0,0.0,0.036306856175800026,0.0,0.0,0.12475659857980347,0.0,0.03330340598472991,0.03524368933447538,0.0,0.0,0.0,0.0,0.0,0.03032176038784629,0.031450514715290756,0.0,0.0,0.04880559693663079,0.0,0.053536436373861226,0.0,0.01712249879947533
305,Right,Mixed Factuality," Christian Broadcasting System,",https://www2.cbn.com/news/us/mom-sues-ny-school-district-treating-12-year-old-daughter-boy-without-parental-consent?utm_source=ground.news&utm_medium=referral,Other,0.032349690981194605,0.04925729163930953,0.0,0.02069247522924166,0.26060214521167,0.0,0.0,0.0,0.0,0.0,0.00861773267121508,0.05661443537740483,0.02218378381119071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029236416818469564,0.0,0.0,0.0,0.01881123565035888,0.02283569352591768,0.011131691723796067,0.0,0.02564951038312238,0.0,0.03412839648643094,0.009345819799341128,0.011544738852153487,0.0,0.02710568463937448,0.012720106900410647,0.0,0.0,0.014803951542918446,0.045543171943507585,0.0,0.0,0.0,0.017192213057950247,0.0,0.0,0.0,0.0,0.0,0.0,0.01194215390513356,0.0,0.011851563409559967,0.0,0.0,0.0,0.0,0.0156668725687751,0.04176240138756262,0.29004516772587174,0.012222332133840911,0.02971942528767637,0.0,0.010524240123512257,0.0,0.0,0.0,0.0,0.012516072544280407,0.0,0.012466117936958713,0.0,0.011718163522592561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06010956852595801,0.010974034794156417,0.0,0.0,0.0,0.0,0.0,0.0,0.014518277614336323,0.013094552965323329,0.0,0.0,0.0,0.04176240138756262,0.0,0.0,0.0,0.0,0.019812950191784248,0.0,0.2757920468554583,0.0,0.01227031222976648,0.025970381075208274,0.0,0.0,0.0,0.0,0.0,0.0,0.011587632673980164,0.0,0.0,0.023975922592709396,0.0,0.02629996424499871,0.0,0.012617232394770504
306,Lean Right,Mixed Factuality,,https://www.christianpost.com/news/mom-sues-new-york-school-district-for-treating-daughter-as-a-boy.html?utm_source=ground.news&utm_medium=referral,,0.01903663916249853,0.0,0.0315756762727579,0.08523748470515567,0.24281218821837347,0.02747973194559521,0.01296159386480898,0.0,0.0,0.0,0.03042736958869174,0.033315575666387647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011469725583079965,0.25267211485344854,0.0,0.0,0.0664184468688955,0.02687598208780451,0.0,0.0,0.0,0.0,0.04016668780450136,0.01099936313464108,0.0,0.0,0.03190145698963312,0.05988263326837705,0.058869290363709074,0.0,0.0,0.035734042760333234,0.0,0.0,0.013437991043902255,0.0,0.012514991557903381,0.0,0.012135611598322469,0.0,0.0,0.014613418367158734,0.0,0.0,0.0,0.0,0.012734803062690323,0.0,0.02918288276070933,0.018438791274389136,0.1146865228410021,0.25602185204953787,0.014384812930138725,0.023318428838458388,0.013291706541035543,0.012386279782842824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016092184805373232,0.0,0.0,0.0,0.0,0.05126093087549384,0.0,0.0,0.0,0.02687598208780451,0.03276757795457203,0.06380291397926624,0.0,0.0,0.0,0.011659214419229194,0.0,0.23803087954148183,0.0,0.05776512831978377,0.0,0.014441282079945942,0.0,0.0,0.014328786680182892,0.0,0.013148357712187034,0.06818908473974933,0.0,0.020362719981151217,0.01410897517539595,0.0,0.0,0.0,0.014849582363445723
307,Right,Low Factuality,The Heritage Foundation,https://www.dailysignal.com/2024/01/31/exclusive-school-district-lied-mother-socially-transitioned-12-year-old-girl-without-parental-consent-lawsuit-claims/?utm_source=ground.news&utm_medium=referral,Independent,0.017543171853656725,0.011872057521201022,0.0,0.007480991585260083,0.1648780176950433,0.04220647491913737,0.0,0.006308166922724496,0.0,0.0,0.018693515845685585,0.027290572053883633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02818639926241346,0.0,0.0,0.0,0.05440690649122951,0.057790834809693443,0.0,0.0,0.018546236660080016,0.04077097675333936,0.04112835609803561,0.027030502055133923,0.0,0.0,0.03919828758104651,0.01839490184356609,0.0,0.0,0.0,0.04390750193660869,0.0,0.008225671219607123,0.0,0.012431069728842468,0.0,0.0,0.0,0.0,0.0,0.0,0.03453976457990294,0.008136408461854086,0.008569438422118018,0.023307905589262965,0.03911909673134556,0.0,0.0,0.01132815098782591,0.04026251667486757,0.19661363325292558,0.017675055851473154,0.028652060620462966,0.016331922883888947,0.01521939756999039,0.0,0.008165961441944473,0.046942916077614666,0.0,0.0,0.0,0.009013800654979996,0.0,0.008472981771009644,0.0,0.0,0.10111583525358667,0.021953750968304344,0.0,0.0,0.008977975142078657,0.0,0.0,0.0,0.04346306291098903,0.007934929102674026,0.0,0.009886477724408493,0.008872220604104211,0.03634536466151251,0.008048925147219287,0.0,0.020995286733379408,0.009468199377896884,0.06741531116826499,0.0,0.0,0.06039377501230136,0.02939871568578488,0.0,0.010704203889988623,0.009672357163134575,0.03581507577557871,0.0,0.14623787986342607,0.0274803027028288,0.008872220604104211,0.009389123347364322,0.044361103020521056,0.12841518276739772,0.0,0.017606214699215753,0.0,0.0,0.008378599618147985,0.04774363212728392,0.0,0.026004188456599558,0.0,0.0,0.0,0.018246132147818114
308,Lean Left,Mixed Factuality,Scott Trust Limited,https://www.theguardian.com/stage/2024/feb/06/plays-opening-in-london-susan-smith-blackburn-prize-april-de-angelis-rhianna-ilube?utm_source=ground.news&utm_medium=referral,Independent,0.0,0.00956525594171608,0.02083956172760999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040163386606507125,0.010993937067145935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021917682956651353,0.0,0.012969955536583125,0.0,0.0,0.0,0.0,0.01088916853412795,0.0,0.0,0.0,0.014820678205293487,0.0,0.0,0.0,0.0,0.04138538202931973,0.0,0.026606731216339368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013808705296104758,0.012519373440732283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012262190675518451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013756515047171961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013303365608169684,0.0,0.0,0.0,0.0,0.0,0.011542409249739186,0.0,0.0,0.0,0.014296605402740394,0.01512953718856246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Right,Low Factuality,,https://www.westernjournal.com/former-wwe-superstar-left-mens-division-now-re-entering-ring-train-transgender/?utm_source=ground.news&utm_medium=referral,,0.10670038767135581,0.04459891048688008,0.04164275464714903,0.008029516209283829,0.0,0.009060231404822861,0.0,0.0,0.0,0.0,0.07356862409607962,0.0,0.0,0.0,0.013017563292039448,0.0,0.0,0.0,0.0,0.0,0.007563273771247875,0.0,0.0,0.0,0.0,0.0,0.10366910461054224,0.0,0.0,0.0,0.017657595156292012,0.00725311116591879,0.008959649990477474,0.0,0.0,0.0,0.012939703933766786,0.0,0.011489062333860994,0.011781726877082954,0.0,0.0,0.008861171478290738,0.0,0.0,0.023324940562459966,0.09602840336655744,0.0,0.044092917647801044,0.0,0.0,0.02619896956916849,0.0,0.025016898308265863,0.0,0.0,0.0,0.012158758760961829,0.010803665750152364,0.0,0.0,0.023064674905665456,0.008764709733355533,0.00816766053610821,0.0,0.017529419466711067,0.025192442823951736,0.0,0.0,0.0,0.00967471459385405,0.0,0.0,0.0,0.027489022485066187,0.0,0.0,0.08577517527941851,0.0,0.0,0.010518100505831527,0.009831741932141154,0.0,0.0,0.025550212611510654,0.028908786799829677,0.0,0.009522753546917673,0.00975257395212671,0.008639092050878521,0.0,0.03380206886137757,0.0,0.0,0.014167824730406441,0.0,0.0,0.010518100505831527,0.0,0.011489062333860994,0.010381558077995292,0.03075289987422061,0.0,0.0,0.009831741932141154,0.0,0.0,0.0,0.05513235938297706,0.0,0.0,0.0,0.008670183806861843,0.017985878122780866,0.03074658729557568,0.0,0.027910879238648205,0.0,0.0,0.0,0.009791991620890644
310,Right,Mixed Factuality,,https://www.outkick.com/analysis/caitlyn-jenner-riley-gaines-media-left-transgender?utm_source=ground.news&utm_medium=referral,,0.07855877336007772,0.008860562995733609,0.01930426646355265,0.0,0.011719491914921734,0.0,0.011886399182580396,0.009416044406218306,0.0,0.0,0.009301115916745508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010518284882023061,0.0,0.0,0.0,0.0,0.01232327809571562,0.0,0.0,0.0,0.0,0.0,0.010086940104447524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295368717388147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115970443148248,0.011678421210655284,0.0,0.0,0.0,0.01502471516530982,0.0,0.0,0.01069205517374833,0.01218912823625891,0.03407642626862189,0.0,0.01218912823625891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015093310094407106,0.0,0.023857598089974456,0.0,0.0,0.0,0.027346111130320816,0.015745304175603714,0.0,0.011844271989984523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014375594852912274,0.01970326887273304,0.0,0.0,0.0,0.0,0.0,0.0,0.02138411034749666,0.0,0.0,0.0,0.0,0.0,0.013243343781703356,0.0,0.0,0.0,0.0,0.012057670529759179,0.0125065279712559,0.0,0.0,0.012938602516099209,0.0,0.0,0.0,0.0
311,Right,Mixed Factuality,Tucker Carlson,https://dailycaller.com/2024/02/05/ex-therapist-hospital-require-misdiagnose-trouble-teens-trans/?utm_source=ground.news&utm_medium=referral,Individual,0.0357962239039213,0.024224514972220508,0.03958296658456415,0.12211759745305228,0.016020370686181964,0.0,0.016248530432143735,0.0,0.0,0.018392342568525927,0.038143460278774036,0.0,0.0,0.0,0.0,0.0,0.0,0.0356471872760739,0.0,0.0,0.014378338584655145,0.0,0.0,0.0,0.013876921908179681,0.0,0.0,0.0,0.0,0.0,0.016784192231219738,0.0,0.01703295227165,0.0,0.019995681091856884,0.0,0.0,0.0,0.0,0.022397927573985014,0.0,0.0,0.0,0.0,0.0,0.0,0.03042617388334982,0.0241694146901692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015527322186740524,0.0,0.0,0.0,0.0,0.05539813477083652,0.0,0.0,0.0,0.01728882069553941,0.0,0.052258649442788546,0.1031616491351574,0.0,0.0,0.0,0.0,0.0,0.0,0.06457078804039895,0.0,0.0,0.0,0.0,0.018103453464334552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041077123163691436,0.03999136218371377,0.023495805081456926,0.0,0.0,0.014615879982174286,0.0,0.0,0.0560725891933249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016482655809732186,0.0,0.0,0.0,0.035373753397134416,0.0,0.0,0.0,0.0
